Date,AAPL,GLD,MSFT,SPY
2021-01-12,126.23223876953125,174.1199951171875,208.54629516601562,360.02984619140625
2021-01-13,128.2805633544922,173.3699951171875,209.91439819335938,360.9992980957031
2021-01-14,126.34003448486328,173.27999877929688,206.69300842285156,359.7351379394531
2021-01-15,124.60530853271484,171.1300048828125,206.33399963378906,357.1116943359375
2021-01-19,125.28157806396484,172.5800018310547,210.01144409179688,359.91571044921875
2021-01-20,129.3978271484375,175.38999938964844,217.67678833007812,364.8964538574219
2021-01-21,134.14134216308594,175.27999877929688,218.28807067871094,365.2291259765625
2021-01-22,136.29750061035156,173.89999389648438,219.23898315429688,363.9364318847656
2021-01-25,140.07073974609375,174.0500030517578,222.71266174316406,365.37176513671875
2021-01-26,140.30596923828125,173.6199951171875,225.42947387695312,364.8014221191406
2021-01-27,139.22787475585938,172.52000427246094,225.98252868652344,355.8855285644531
2021-01-28,134.3569793701172,172.67999267578125,231.8334197998047,358.9461975097656
2021-01-29,129.3292236328125,172.61000061035156,225.07049560546875,351.76025390625
2021-02-01,131.46575927734375,174.22999572753906,232.53204345703125,357.615478515625
2021-02-02,132.29884338378906,172.11000061035156,232.396240234375,362.6722106933594
2021-02-03,131.26974487304688,171.85000610351562,235.7825469970703,362.9574890136719
2021-02-04,134.65098571777344,168.14999389648438,234.82196044921875,367.08270263671875
2021-02-05,134.2338104248047,169.80999755859375,235.00631713867188,368.52752685546875
2021-02-08,134.38107299804688,171.52000427246094,235.26829528808594,371.18896484375
2021-02-09,133.4976806640625,172.0800018310547,236.5297088623047,370.94183349609375
2021-02-10,132.88914489746094,172.7100067138672,235.60794067382812,370.78021240234375
2021-02-11,132.63394165039062,171.2100067138672,237.22828674316406,371.3790283203125
2021-02-12,132.86949157714844,170.69000244140625,237.71343994140625,373.21356201171875
2021-02-16,130.72976684570312,168.24000549316406,236.4617462158203,372.8903503417969
2021-02-17,128.4231719970703,166.3300018310547,237.49266052246094,372.9759216308594
2021-02-18,127.31405639648438,166.32000732421875,237.09388732910156,371.3885803222656
2021-02-19,127.47110748291016,167.00999450683594,234.35137939453125,370.7326965332031
2021-02-22,123.67257690429688,169.50999450683594,228.0688018798828,367.88104248046875
2021-02-23,123.5351791381836,169.1199951171875,226.8628692626953,368.3278503417969
2021-02-24,123.03459930419922,169.0,228.10772705078125,372.3866271972656
2021-02-25,118.75511932373047,165.82000732421875,222.70045471191406,363.4136657714844
2021-02-26,119.02014923095703,161.80999755859375,225.997314453125,361.5411071777344
2021-03-01,125.42951202392578,161.52999877929688,230.4320831298828,370.3049621582031
2021-03-02,122.808837890625,162.41000366210938,227.44638061523438,367.4153747558594
2021-03-03,119.80535888671875,160.6199951171875,221.3096923828125,362.54876708984375
2021-03-04,117.91101837158203,159.0399932861328,220.5024871826172,358.0622863769531
2021-03-05,119.17716979980469,159.13999938964844,225.23875427246094,364.6493835449219
2021-03-08,114.21064758300781,157.49000549316406,221.1443634033203,362.8338623046875
2021-03-09,118.853271484375,160.83999633789062,227.35885620117188,368.0142517089844
2021-03-10,117.76377868652344,161.66000366210938,226.03622436523438,370.3049621582031
2021-03-11,119.70721435546875,161.52000427246094,230.61685180664062,374.0595397949219
2021-03-12,118.79438781738281,161.49000549316406,229.27476501464844,374.5633239746094
2021-03-15,121.69970703125,162.1999969482422,228.36058044433594,376.7970275878906
2021-03-16,123.25051879882812,162.35000610351562,231.18092346191406,376.3218078613281
2021-03-17,122.45549011230469,163.50999450683594,230.52931213378906,377.6050109863281
2021-03-18,118.30363464355469,162.55999755859375,224.38290405273438,372.1109619140625
2021-03-19,117.77359008789062,163.24000549316406,224.02308654785156,371.4224853515625
2021-03-22,121.11078643798828,163.0,229.5081787109375,374.38824462890625
2021-03-23,120.27649688720703,161.80999755859375,231.05447387695312,371.4415283203125
2021-03-24,117.87174224853516,162.3699951171875,228.9927215576172,369.5533142089844
2021-03-25,118.3625259399414,161.77999877929688,225.9584197998047,371.6322021484375
2021-03-26,118.97107696533203,162.24000549316406,229.98471069335938,377.62109375
2021-03-29,119.1477279663086,160.30999755859375,228.77874755859375,377.43035888671875
2021-03-30,117.68525695800781,157.57000732421875,225.48190307617188,376.4290466308594
2021-03-31,119.89370727539062,159.9600067138672,229.29420471191406,377.9548645019531
2021-04-01,120.7280044555664,161.97999572753906,235.6934814453125,382.0364685058594
2021-04-05,123.57443237304688,161.9199981689453,242.22889709472656,387.51983642578125
2021-04-06,123.87870025634766,163.22000122070312,241.05210876464844,387.2909240722656
2021-04-07,125.53749084472656,162.75999450683594,243.03610229492188,387.7391052246094
2021-04-08,127.9520492553711,164.50999450683594,246.29408264160156,389.5796203613281
2021-04-09,130.54327392578125,163.27000427246094,248.82269287109375,392.4119567871094
2021-04-12,128.81581115722656,162.27999877929688,248.8810272216797,392.5549621582031
2021-04-13,131.94686889648438,163.42999267578125,251.39013671875,393.7184143066406
2021-04-14,129.5911865234375,162.72000122070312,248.56979370117188,392.3738098144531
2021-04-15,132.0155792236328,165.35000610351562,252.37240600585938,396.58892822265625
2021-04-16,131.68186950683594,166.35000610351562,253.5783233642578,397.91455078125
2021-04-19,132.34927368164062,165.88999938964844,251.63330078125,395.9595031738281
2021-04-20,130.65127563476562,166.47999572753906,251.16650390625,393.0604248046875
2021-04-21,131.03404235839844,168.1300048828125,253.42274475097656,396.77960205078125
2021-04-22,129.5028533935547,167.0399932861328,250.10643005371094,393.15582275390625
2021-04-23,131.83889770507812,166.39999389648438,253.97706604003906,397.4185485839844
2021-04-26,132.2315216064453,166.83999633789062,254.36607360839844,398.2481994628906
2021-04-27,131.90760803222656,166.4199981689453,254.77455139160156,398.1624450683594
2021-04-28,131.11256408691406,166.91000366210938,247.56813049316406,398.0479431152344
2021-04-29,131.014404296875,166.22000122070312,245.57440185546875,400.58465576171875
2021-04-30,129.03173828125,165.66000366210938,245.25344848632812,397.9526672363281
2021-05-03,130.09178161621094,167.80999755859375,244.94229125976562,398.8109130859375
2021-05-04,125.48841094970703,166.5800018310547,240.98403930664062,396.3504943847656
2021-05-05,125.73379516601562,167.27000427246094,239.70030212402344,396.4745178222656
2021-05-06,127.343505859375,170.05999755859375,242.87075805664062,399.6405944824219
2021-05-07,128.0219268798828,171.58999633789062,245.52581787109375,402.5491638183594
2021-05-10,124.71835327148438,172.11000061035156,240.3908233642578,398.5629577636719
2021-05-11,123.79418182373047,172.13999938964844,239.46688842773438,395.0058288574219
2021-05-12,120.70692443847656,170.42999267578125,232.43548583984375,386.6138610839844
2021-05-13,122.86995697021484,171.1300048828125,236.3548126220703,391.25811767578125
2021-05-14,125.30828857421875,172.69000244140625,241.33416748046875,397.2659606933594
2021-05-17,124.14810943603516,174.6999969482422,238.44570922851562,396.2551574707031
2021-05-18,122.75196838378906,175.0399932861328,236.4033966064453,392.8411560058594
2021-05-19,122.59465789794922,175.16000366210938,236.9883270263672,391.81121826171875
2021-05-20,125.1706314086914,175.9600067138672,240.26353454589844,396.02630615234375
2021-05-21,123.32223510742188,176.0399932861328,238.98658752441406,395.7020568847656
2021-05-24,124.96417236328125,176.35000610351562,244.45510864257812,399.73590087890625
2021-05-25,124.76753997802734,177.9499969482422,245.3713836669922,398.8490295410156
2021-05-26,124.71835327148438,177.63999938964844,245.147216796875,399.6405944824219
2021-05-27,123.17475128173828,177.7100067138672,243.02215576171875,399.85040283203125
2021-05-28,122.51600646972656,178.3800048828125,243.38284301757812,400.5655212402344
2021-06-01,122.19155883789062,177.89999389648438,241.1603546142578,400.2127380371094
2021-06-02,122.95843505859375,178.77000427246094,241.0628662109375,400.84210205078125
2021-06-03,121.46398162841797,175.27000427246094,239.51296997070312,399.3544616699219
2021-06-04,123.77449798583984,177.16000366210938,244.46484375,403.0068664550781
2021-06-07,123.78433227539062,177.8699951171875,247.40869140625,402.6159362792969
2021-06-08,124.61021423339844,177.32000732421875,246.199951171875,402.7016906738281
2021-06-09,124.99366760253906,176.97999572753906,247.1942138671875,402.1009521484375
2021-06-10,123.99080657958984,177.74000549316406,250.75218200683594,403.97003173828125
2021-06-11,125.2099609375,175.74000549316406,251.3858184814453,404.6376037597656
2021-06-14,128.287353515625,174.7100067138672,253.33531188964844,405.5435485839844
2021-06-15,127.46150207519531,174.0500030517578,251.84393310546875,404.7997131347656
2021-06-16,127.9629135131836,171.11000061035156,250.88865661621094,402.5395812988281
2021-06-17,129.57534790039062,165.85000610351562,254.3198699951172,402.40606689453125
2021-06-18,128.2677001953125,164.92999267578125,252.886962890625,396.97747802734375
2021-06-21,130.07676696777344,166.9499969482422,256.0062561035156,402.6606140136719
2021-06-22,131.7285614013672,166.25,258.8136291503906,404.81329345703125
2021-06-23,131.45326232910156,166.13999938964844,258.5796203613281,404.3253479003906
2021-06-24,131.16815185546875,166.0399932861328,259.96380615234375,406.71728515625
2021-06-25,130.87318420410156,166.58999633789062,258.3359680175781,408.1619567871094
2021-06-28,132.51512145996094,166.5800018310547,261.9425964355469,408.9847412109375
2021-06-29,134.03907775878906,164.8300018310547,264.5550842285156,409.2048645019531
2021-06-30,134.6584930419922,165.6300048828125,264.0676574707031,409.5492248535156
2021-07-01,134.96327209472656,166.1999969482422,264.7500305175781,411.8167419433594
2021-07-02,137.6080780029297,167.2899932861328,270.6474914550781,414.96453857421875
2021-07-06,139.63345336914062,168.1199951171875,270.6571350097656,414.20867919921875
2021-07-07,142.14059448242188,168.75999450683594,272.869873046875,415.6724853515625
2021-07-08,140.8329620361328,168.64999389648438,270.4231872558594,412.2856140136719
2021-07-09,142.67153930664062,169.2100067138672,270.93011474609375,416.68670654296875
2021-07-12,142.07177734375,169.0,270.3257141113281,418.1792297363281
2021-07-13,143.19261169433594,169.22000122070312,273.8934631347656,416.7536315917969
2021-07-14,146.6436004638672,171.0399932861328,275.3848876953125,417.37554931640625
2021-07-15,145.9849090576172,171.07000732421875,273.9421691894531,415.9499206542969
2021-07-16,143.92999267578125,169.41000366210938,273.669189453125,412.6873779296875
2021-07-19,140.05621337890625,169.61000061035156,270.0235595703125,406.5928955078125
2021-07-20,143.6940460205078,169.38999938964844,272.2752685546875,412.4195251464844
2021-07-21,142.95664978027344,168.75999450683594,274.3028259277344,415.75860595703125
2021-07-22,144.33311462402344,169.08999633789062,278.92327880859375,416.6291809082031
2021-07-23,146.06356811523438,168.55999755859375,282.3642883300781,420.91552734375
2021-07-26,146.48635864257812,168.16000366210938,281.7599182128906,421.9488525390625
2021-07-27,144.30361938476562,168.44000244140625,279.313232421875,420.0257873535156
2021-07-28,142.543701171875,169.2899932861328,279.00128173828125,419.853515625
2021-07-29,143.19261169433594,171.1699981689453,279.2742004394531,421.5948486328125
2021-07-30,143.408935546875,169.82000732421875,277.7243347167969,419.5473937988281
2021-08-02,143.07464599609375,169.61000061035156,277.6365966796875,418.6670837402344
2021-08-03,144.8837127685547,169.49000549316406,279.8785705566406,422.0732116699219
2021-08-04,144.4805908203125,169.52999877929688,279.28399658203125,419.9970397949219
2021-08-05,144.58871459960938,168.86000061035156,282.218017578125,422.6567687988281
2021-08-06,143.89947509765625,164.63999938964844,282.1595458984375,423.3552551269531
2021-08-09,143.85025024414062,161.72000122070312,281.05804443359375,423.01080322265625
2021-08-10,143.36778259277344,161.77000427246094,279.2157287597656,423.5369873046875
2021-08-11,143.62379455566406,164.0,279.712890625,424.5894470214844
2021-08-12,146.60733032226562,164.0399932861328,282.500732421875,425.8619079589844
2021-08-13,146.8141326904297,166.38999938964844,285.4640808105469,426.63690185546875
2021-08-16,148.8031005859375,167.22000122070312,287.1699523925781,427.6414794921875
2021-08-17,147.8874053955078,166.97000122070312,285.688232421875,424.83819580078125
2021-08-18,144.11611938476562,167.10000610351562,283.9400634765625,420.1883850097656
2021-08-19,144.45091247558594,166.61000061035156,289.8389892578125,420.8389892578125
2021-08-20,145.91807556152344,166.6999969482422,297.2516784667969,424.1876525878906
2021-08-23,147.41476440429688,168.72999572753906,297.5349426269531,427.91900634765625
2021-08-24,147.32615661621094,168.64999389648438,295.5523376464844,428.5982971191406
2021-08-25,146.08544921875,167.47999572753906,294.9566650390625,429.49761962890625
2021-08-26,145.2779998779297,167.6699981689453,292.1047668457031,426.9622497558594
2021-08-27,146.32177734375,170.19000244140625,292.7201232910156,430.7796630859375
2021-08-30,150.77247619628906,169.35000610351562,296.4997863769531,432.674072265625
2021-08-31,149.5022430419922,169.69000244140625,294.8296203613281,432.0329895019531
2021-09-01,150.17181396484375,169.6999969482422,294.7807922363281,432.26263427734375
2021-09-02,151.29432678222656,169.25,294.1166687011719,433.592529296875
2021-09-03,151.9344024658203,171.05999755859375,294.10693359375,433.4872741699219
2021-09-07,154.28775024414062,167.7100067138672,293.1693115234375,431.9373474121094
2021-09-08,152.73194885253906,167.2899932861328,293.1986999511719,431.4111328125
2021-09-09,151.70790100097656,168.02999877929688,290.30780029296875,429.5646057128906
2021-09-10,146.68612670898438,167.17999267578125,288.8037109375,426.17767333984375
2021-09-13,147.2572021484375,167.74000549316406,290.0538635253906,427.26837158203125
2021-09-14,145.84910583496094,168.82000732421875,292.78851318359375,424.96258544921875
2021-09-15,146.74517822265625,167.8300018310547,297.7010192871094,428.5121765136719
2021-09-16,146.50888061523438,164.02999877929688,298.0915832519531,427.8329162597656
2021-09-17,143.82070922851562,163.77000427246094,292.8665771484375,423.665283203125
2021-09-20,140.74855041503906,164.94000244140625,287.4266662597656,416.60101318359375
2021-09-21,141.2310333251953,166.0399932861328,287.91497802734375,416.20751953125
2021-09-22,143.6139373779297,165.4199981689453,291.6067199707031,420.26751708984375
2021-09-23,144.57888793945312,163.50999450683594,292.5638122558594,425.3738098144531
2021-09-24,144.66754150390625,163.3000030517578,292.3587341308594,426.074462890625
2021-09-27,143.14125061035156,163.63999938964844,287.29974365234375,424.8554992675781
2021-09-28,139.734375,162.0500030517578,276.8984680175781,416.2939453125
2021-09-29,140.64024353027344,161.32000732421875,277.36724853515625,416.99456787109375
2021-09-30,139.33062744140625,164.22000122070312,275.3357849121094,411.8979187011719
2021-10-01,140.46299743652344,164.58999633789062,282.34814453125,416.79302978515625
2021-10-04,137.0067901611328,165.36000061035156,276.498046875,411.4179992675781
2021-10-05,138.94659423828125,164.58999633789062,282.0160827636719,415.69879150390625
2021-10-06,139.82296752929688,165.02999877929688,286.2644958496094,417.42645263671875
2021-10-07,141.0931854248047,164.16000366210938,287.9638977050781,421.03546142578125
2021-10-08,140.7091522216797,164.22999572753906,287.9638977050781,420.26751708984375
2021-10-11,140.62051391601562,163.9199981689453,287.3583984375,417.2248840332031
2021-10-12,139.34046936035156,164.66000366210938,286.0398864746094,416.19793701171875
2021-10-13,138.74966430664062,167.58999633789062,289.3897399902344,417.69525146484375
2021-10-14,141.55596923828125,168.0,295.6793518066406,424.72113037109375
2021-10-15,142.61940002441406,165.3300018310547,297.1052551269531,427.9557189941406
2021-10-18,144.30319213867188,164.9199981689453,300.11334228515625,429.22271728515625
2021-10-19,146.4793243408203,165.4499969482422,301.0314025878906,432.5341491699219
2021-10-20,146.9716339111328,166.89999389648438,300.2304992675781,434.23297119140625
2021-10-21,147.18826293945312,166.75,303.5023193359375,435.36553955078125
2021-10-22,146.41038513183594,167.77000427246094,301.93963623046875,434.91436767578125
2021-10-25,146.3611297607422,168.92999267578125,300.9336853027344,437.2467956542969
2021-10-26,147.03076171875,167.67999267578125,302.8674011230469,437.64031982421875
2021-10-27,146.5679473876953,168.1199951171875,315.6224365234375,435.70147705078125
2021-10-28,150.23092651367188,168.0800018310547,316.7748718261719,439.905517578125
2021-10-29,147.50335693359375,166.64999389648438,323.8750915527344,440.7981262207031
2021-11-01,146.67628479003906,167.52000427246094,321.6775817871094,441.556396484375
2021-11-02,147.7200164794922,167.16000366210938,325.3498229980469,443.3416748046875
2021-11-03,149.16748046875,165.77000427246094,326.1994934082031,446.0483703613281
2021-11-04,148.64559936523438,167.64999389648438,328.58251953125,448.150390625
2021-11-05,149.1781005859375,169.83999633789062,328.21142578125,449.7053527832031
2021-11-08,148.34976196289062,170.4499969482422,329.1196594238281,450.0892333984375
2021-11-09,148.714599609375,171.2899932861328,328.1039733886719,448.6015319824219
2021-11-10,145.86477661132812,173.14999389648438,323.0741882324219,444.9925842285156
2021-11-11,145.8154754638672,174.1199951171875,324.6661376953125,445.1365661621094
2021-11-12,147.906005859375,174.4499969482422,328.85601806640625,448.4958801269531
2021-11-15,147.91586303710938,174.17999267578125,328.22119140625,448.64947509765625
2021-11-16,148.9019775390625,172.9199981689453,331.5808410644531,450.4251403808594
2021-11-17,151.35736083984375,174.5,331.8058166503906,449.33099365234375
2021-11-18,155.67654418945312,173.94000244140625,333.9094543457031,450.85711669921875
2021-11-19,158.31927490234375,172.61000061035156,335.70977783203125,450.0508728027344
2021-11-22,158.7827606201172,168.74000549316406,332.50054931640625,448.78387451171875
2021-11-23,159.16734313964844,167.27999877929688,330.39691162109375,449.37896728515625
2021-11-24,159.68997192382812,167.1199951171875,330.6219482421875,450.5787658691406
2021-11-26,154.6312713623047,166.85000610351562,322.5694580078125,440.5293273925781
2021-11-29,158.0135955810547,166.6199951171875,329.3695373535156,445.9331970214844
2021-11-30,163.00326538085938,165.5,323.4598083496094,437.2563781738281
2021-12-01,162.48065185546875,166.16000366210938,322.9607849121094,432.3996887207031
2021-12-02,161.48468017578125,165.24000549316406,322.383544921875,439.02239990234375
2021-12-03,159.59133911132812,166.6300048828125,316.0433349609375,435.202392578125
2021-12-06,163.02301025390625,166.22000122070312,319.15472412109375,440.356689453125
2021-12-07,168.8015899658203,166.80999755859375,327.6964416503906,449.4653625488281
2021-12-08,172.64739990234375,166.89999389648438,327.745361328125,450.655517578125
2021-12-09,172.13461303710938,165.8800048828125,325.9156494140625,447.6129150390625
2021-12-10,176.95669555664062,166.5800018310547,335.152099609375,451.8265075683594
2021-12-13,173.29824829101562,167.0,332.079833984375,447.8240966796875
2021-12-14,171.90782165527344,165.44000244140625,321.2583312988281,444.74298095703125
2021-12-15,176.8087921142578,166.14999389648438,327.4322509765625,451.692138671875
2021-12-16,169.86660766601562,168.16000366210938,317.89251708984375,447.7088623046875
2021-12-17,168.7621612548828,167.8000030517578,316.8162536621094,442.9439697265625
2021-12-20,167.39144897460938,167.08999633789062,313.0101623535156,438.23394775390625
2021-12-21,170.58644104003906,167.02000427246094,320.2310485839844,446.0166015625
2021-12-22,173.19961547851562,168.58999633789062,326.0135498046875,450.4761047363281
2021-12-23,173.8307342529297,168.97000122070312,327.4714050292969,453.279052734375
2021-12-27,177.824462890625,169.3699951171875,335.0640563964844,459.69390869140625
2021-12-28,176.79888916015625,168.63999938964844,333.88995361328125,459.3182678222656
2021-12-29,176.88766479492188,168.58999633789062,334.57489013671875,459.90576171875
2021-12-30,175.7240447998047,169.8000030517578,332.00152587890625,458.6344299316406
2021-12-31,175.1028289794922,170.9600067138672,329.0662841796875,457.478515625
2022-01-03,179.48110961914062,168.3300018310547,327.5301208496094,460.1272888183594
2022-01-04,177.20321655273438,169.57000732421875,321.9139099121094,459.97320556640625
2022-01-05,172.4896240234375,169.05999755859375,309.55633544921875,451.1407470703125
2022-01-06,169.6101837158203,166.99000549316406,307.1102600097656,450.7169189453125
2022-01-07,169.77784729003906,167.75,307.26678466796875,448.9350280761719
2022-01-10,169.7975616455078,168.25999450683594,307.4918212890625,448.3764343261719
2022-01-11,172.64739990234375,170.2899932861328,308.1865539550781,452.4602966308594
2022-01-12,173.09115600585938,170.74000549316406,311.40557861328125,453.68353271484375
2022-01-13,169.7975616455078,170.16000366210938,298.22607421875,447.4324951171875
2022-01-14,170.6653594970703,169.6699981689453,303.50958251953125,447.61541748046875
2022-01-18,167.44078063964844,169.38999938964844,296.1224060058594,439.68829345703125
2022-01-19,163.9203643798828,172.0800018310547,296.78778076171875,435.12286376953125
2022-01-20,162.22427368164062,171.64999389648438,295.0951232910156,430.306884765625
2022-01-21,160.15345764160156,171.08999633789062,289.6452331542969,421.8596496582031
2022-01-24,159.3744354248047,172.02999877929688,289.97784423828125,423.6512145996094
2022-01-25,157.55999755859375,172.5800018310547,282.267822265625,418.4788818359375
2022-01-26,157.47125244140625,169.7899932861328,290.3105163574219,417.428955078125
2022-01-27,157.0077667236328,167.60000610351562,293.3730163574219,415.3677062988281
2022-01-28,167.9634246826172,167.10000610351562,301.6114807128906,425.68353271484375
2022-01-31,172.3515625,168.08999633789062,304.2728271484375,433.3505554199219
2022-02-01,172.18392944335938,168.22999572753906,302.1007080078125,436.2786560058594
2022-02-02,173.39683532714844,168.83999633789062,306.69927978515625,440.5166931152344
2022-02-03,170.4976806640625,168.60000610351562,294.7526550292969,430.1623840332031
2022-02-04,170.2113494873047,168.86000061035156,299.3415222167969,432.18505859375
2022-02-07,169.49057006835938,170.11000061035156,294.4590759277344,430.798095703125
2022-02-08,172.6205291748047,170.6300048828125,297.9911804199219,434.3426513671875
2022-02-09,174.05221557617188,171.2100067138672,304.4978332519531,440.69970703125
2022-02-10,169.9447784423828,170.55999755859375,295.85833740234375,432.7823181152344
2022-02-11,166.50875854492188,173.80999755859375,288.67657470703125,424.24835205078125
2022-02-14,166.7457275390625,174.74000549316406,288.637451171875,422.8613586425781
2022-02-15,170.6063232421875,173.0800018310547,293.9895324707031,429.6807556152344
2022-02-16,170.36936950683594,174.86000061035156,293.64630126953125,430.1623840332031
2022-02-17,166.7457275390625,177.25,285.0477294921875,420.9735412597656
2022-02-18,165.18568420410156,177.1199951171875,282.3024597167969,418.2477111816406
2022-02-22,162.24337768554688,177.49000549316406,282.0965270996094,413.7591552734375
2022-02-23,158.04708862304688,178.2899932861328,274.7921447753906,406.419677734375
2022-02-24,160.68333435058594,177.13999938964844,288.832275390625,412.535888671875
2022-02-25,162.76666259765625,176.5500030517578,291.49908447265625,421.63812255859375
2022-02-28,163.03321838378906,178.3800048828125,292.9501647949219,420.5593566894531
2022-03-01,161.13751220703125,181.6199951171875,289.18524169921875,414.15411376953125
2022-03-02,164.4550323486328,179.72999572753906,294.3227844238281,421.7729797363281
2022-03-03,164.1292266845703,180.8000030517578,290.1363220214844,419.6731872558594
2022-03-04,161.10789489746094,183.67999267578125,284.1947021484375,416.2634582519531
2022-03-07,157.28677368164062,186.41000366210938,273.4587707519531,403.9923400878906
2022-03-08,155.4503173828125,191.50999450683594,270.4585266113281,400.929443359375
2022-03-09,160.89065551757812,185.82000732421875,282.861328125,411.6787414550781
2022-03-10,156.5166473388672,186.39999389648438,280.00811767578125,409.81976318359375
2022-03-11,152.77456665039062,185.08999633789062,274.5960998535156,404.6088562011719
2022-03-14,148.71649169921875,182.3000030517578,271.03704833984375,401.6518249511719
2022-03-15,153.12998962402344,178.88999938964844,281.5376892089844,410.4843444824219
2022-03-16,157.57310485839844,180.00999450683594,288.63616943359375,419.58648681640625
2022-03-17,158.59010314941406,180.88999938964844,289.4499816894531,424.8359375
2022-03-18,161.9076385498047,179.3000030517578,294.55810546875,429.4890441894531
2022-03-21,163.28997802734375,180.6699981689453,293.3129577636719,429.36346435546875
2022-03-22,166.68649291992188,179.36000061035156,298.1171569824219,434.38763427734375
2022-03-23,168.05889892578125,181.80999755859375,293.636474609375,428.79339599609375
2022-03-24,171.8701629638672,183.1300048828125,298.15643310546875,435.25714111328125
2022-03-25,172.5119171142578,182.3800048828125,297.7445983886719,437.3828125
2022-03-28,,179.05999755859375,304.62744140625,440.493896484375
2022-03-29,,179.13999938964844,309.2453308105469,445.9432067871094
2022-03-30,,180.5800018310547,307.72564697265625,443.1895446777344
2022-03-31,,180.64999389648438,302.28411865234375,436.3683166503906
2022-04-01,,179.5,303.3724060058594,437.6050109863281
2022-04-04,,180.3699951171875,308.8139343261719,441.3537902832031
2022-04-05,,179.24000549316406,304.80389404296875,435.7789611816406
2022-04-06,,179.66000366210938,293.64630126953125,431.4214172363281
2022-04-07,,180.33999633789062,295.4797668457031,433.5953674316406
2022-04-08,,181.47000122070312,291.165771484375,432.4359436035156
2022-04-11,,182.3699951171875,279.68463134765625,425.0446472167969
2022-04-12,,183.77000427246094,276.5471496582031,423.4697265625
2022-04-13,,184.64999389648438,281.99847412109375,428.3199768066406
2022-04-14,,184.0399932861328,274.3607482910156,422.98663330078125
2022-04-18,,184.61000061035156,275.0372314453125,423.1605529785156
2022-04-19,,181.82000732421875,279.72381591796875,429.9914855957031
2022-04-20,,182.7100067138672,280.7631530761719,429.67266845703125
2022-04-21,,182.05999755859375,275.3215637207031,423.2474670410156
2022-04-22,,180.2899932861328,268.6741027832031,411.63397216796875
2022-04-25,,177.0500030517578,275.23333740234375,414.0204162597656
2022-04-26,,177.32000732421875,264.9385681152344,402.03009033203125
2022-04-27,154.59130859375,175.97999572753906,277.68450927734375,403.1604919433594
2022-04-28,161.5719451904297,176.92999267578125,283.96917724609375,413.34405517578125
2022-04-29,155.65765380859375,176.91000366210938,272.09588623046875,398.0686950683594
2022-05-02,155.96376037597656,173.6300048828125,278.9100341796875,400.46484375
2022-05-03,157.4645233154297,174.08999633789062,276.27264404296875,402.3005676269531
2022-05-04,163.921875,175.8000030517578,284.3123474121094,414.5518493652344
2022-05-05,154.7887420654297,175.1300048828125,271.9292297363281,399.8175354003906
2022-05-06,155.52047729492188,175.4199981689453,269.3604431152344,397.4310302734375
2022-05-09,150.35888671875,172.8800048828125,259.4088439941406,384.7063903808594
2022-05-10,152.78147888183594,171.4199981689453,264.2326965332031,385.5951843261719
2022-05-11,144.861083984375,172.82000732421875,255.45755004882812,379.4696044921875
2022-05-12,140.96517944335938,170.1699981689453,250.3592071533203,379.0735168457031
2022-05-13,145.46426391601562,168.7899932861328,256.01641845703125,388.1363220214844
2022-05-16,143.91183471679688,170.39999389648438,256.3890075683594,386.5614318847656
2022-05-17,147.57044982910156,169.3300018310547,261.60504150390625,394.51312255859375
2022-05-18,139.24462890625,169.4199981689453,249.69422912597656,378.6097106933594
2022-05-19,135.8134765625,171.91000366210938,248.7704620361328,376.29083251953125
2022-05-20,136.05076599121094,172.02999877929688,248.2004852294922,376.45513916015625
2022-05-23,141.50900268554688,172.8300018310547,256.15081787109375,383.4985656738281
2022-05-24,138.78977966308594,174.1300048828125,255.13861083984375,380.5711364746094
2022-05-25,138.94798278808594,173.0800018310547,257.9885559082031,383.93341064453125
2022-05-26,142.17152404785156,172.75999450683594,261.3101806640625,391.6048889160156
2022-05-27,147.96595764160156,172.85000610351562,268.52349853515625,401.218505859375
2022-05-31,147.1748809814453,171.13999938964844,267.1771545410156,398.9672546386719
2022-06-01,147.04637145996094,172.22999572753906,267.7176818847656,395.7401428222656
2022-06-02,149.51840209960938,174.35000610351562,269.8403625488281,403.2763977050781
2022-06-03,143.7536163330078,172.5800018310547,265.359130859375,396.6581115722656
2022-06-06,144.505126953125,171.82000732421875,264.11102294921875,397.86578369140625
2022-06-07,147.04637145996094,172.94000244140625,267.79632568359375,401.68218994140625
2022-06-08,146.3047637939453,172.77999877929688,265.74237060546875,397.3150634765625
2022-06-09,141.04429626464844,172.22999572753906,,387.86572265625
2022-06-10,135.59591674804688,174.5399932861328,,376.6193542480469
2022-06-13,130.40463256835938,169.92999267578125,,362.3197937011719
2022-06-14,131.27479553222656,168.57000732421875,,361.22802734375
2022-06-15,133.9149169921875,170.77000427246094,,366.3778076171875
2022-06-16,128.60501098632812,172.69000244140625,,354.25213623046875
2022-06-17,130.0882110595703,171.27000427246094,,355.01580810546875
2022-06-21,134.3499755859375,170.6300048828125,,363.95281982421875
2022-06-22,133.83583068847656,171.30999755859375,,363.29302978515625
2022-06-23,136.72314453125,170.25999450683594,,366.8542175292969
2022-06-24,140.07522583007812,170.08999633789062,,378.51788330078125
2022-06-27,140.07522583007812,169.89999389648438,,377.07208251953125
2022-06-28,135.90243530273438,169.6199951171875,,369.367431640625
2022-06-29,137.67242431640625,169.49000549316406,,369.0666198730469
